#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ERBB2	NCOR1	9606.ENSP00000269571	9606.ENSP00000268712	0	0	0	0	0	0	0	0.400	0.400
ERBB2	TP53	9606.ENSP00000269571	9606.ENSP00000269305	0	0	0	0	0.060	0.172	0	0.924	0.935
ERBB2	ETV1	9606.ENSP00000269571	9606.ENSP00000405327	0	0	0	0	0.055	0.054	0	0.393	0.410
ERBB2	KMT2D	9606.ENSP00000269571	9606.ENSP00000301067	0	0	0	0	0.042	0.071	0	0.396	0.415
ERBB2	LRP1B	9606.ENSP00000269571	9606.ENSP00000374135	0	0	0	0	0.087	0.051	0	0.406	0.440
ERBB2	FAT1	9606.ENSP00000269571	9606.ENSP00000406229	0	0	0	0	0.085	0	0	0.417	0.443
ERBB2	GNAS	9606.ENSP00000269571	9606.ENSP00000360141	0	0	0	0	0	0.046	0	0.543	0.545
ERBB2	GATA3	9606.ENSP00000269571	9606.ENSP00000368632	0	0	0	0	0.055	0	0	0.658	0.662
ERBB2	SMAD4	9606.ENSP00000269571	9606.ENSP00000341551	0	0	0	0	0.056	0	0	0.704	0.708
ERBB2	FBXW7	9606.ENSP00000269571	9606.ENSP00000474725	0	0	0	0	0.059	0.292	0	0.608	0.716
ERBB2	MTOR	9606.ENSP00000269571	9606.ENSP00000354558	0	0	0	0	0	0	0	0.725	0.725
ERBB2	FGFR2	9606.ENSP00000269571	9606.ENSP00000410294	0	0	0	0.615	0.088	0.621	0	0.318	0.744
ERBB2	NTRK1	9606.ENSP00000269571	9606.ENSP00000431418	0	0	0	0.602	0.107	0.617	0	0.332	0.751
ERBB2	NF1	9606.ENSP00000269571	9606.ENSP00000351015	0	0	0	0	0	0	0	0.771	0.771
ERBB2	NOTCH1	9606.ENSP00000269571	9606.ENSP00000498587	0	0	0	0	0.049	0.075	0	0.787	0.796
ERBB2	PTEN	9606.ENSP00000269571	9606.ENSP00000361021	0	0	0	0	0	0.070	0	0.864	0.868
ERBB2	HRAS	9606.ENSP00000269571	9606.ENSP00000407586	0	0	0	0	0.053	0.328	0.500	0.742	0.907
ERBB2	JAK1	9606.ENSP00000269571	9606.ENSP00000499900	0	0	0	0.570	0	0.253	0.900	0.500	0.959
ERBB2	JAK2	9606.ENSP00000269571	9606.ENSP00000371067	0	0	0	0.573	0	0.328	0.900	0.534	0.966
ERBB2	ESR1	9606.ENSP00000269571	9606.ENSP00000405330	0	0	0	0	0	0.329	0	0.966	0.976
ERBB2	PIK3R1	9606.ENSP00000269571	9606.ENSP00000428056	0	0	0	0	0	0.840	0.900	0.728	0.995
ERBB2	ERBB4	9606.ENSP00000269571	9606.ENSP00000342235	0	0	0.055	0.927	0	0.850	0.900	0.983	0.999
ERBB2	HSP90AA1	9606.ENSP00000269571	9606.ENSP00000335153	0	0	0	0	0	0.898	0.500	0.985	0.999
ERBB3	FOXA1	9606.ENSP00000267101	9606.ENSP00000250448	0	0	0	0	0.110	0.292	0	0.439	0.616
ERBB3	KRAS	9606.ENSP00000267101	9606.ENSP00000256078	0	0	0	0	0.053	0.160	0.500	0.820	0.919
ERBB3	KDR	9606.ENSP00000267101	9606.ENSP00000263923	0	0	0	0.557	0.055	0.139	0	0.528	0.582
ERBB3	PIK3CA	9606.ENSP00000267101	9606.ENSP00000263967	0	0	0	0	0	0.597	0.900	0.856	0.993
ERBB3	NOTCH1	9606.ENSP00000267101	9606.ENSP00000498587	0	0	0	0	0	0.075	0	0.426	0.446
ERBB3	FBXW7	9606.ENSP00000267101	9606.ENSP00000474725	0	0	0	0	0.059	0	0	0.440	0.450
ERBB3	MAP3K1	9606.ENSP00000267101	9606.ENSP00000382423	0	0	0	0.549	0	0	0	0.454	0.454
ERBB3	PTPRD	9606.ENSP00000267101	9606.ENSP00000370593	0	0	0	0	0	0.113	0	0.429	0.472
ERBB3	LRP1B	9606.ENSP00000267101	9606.ENSP00000374135	0	0	0	0	0.087	0.051	0	0.474	0.505
ERBB3	SMAD4	9606.ENSP00000267101	9606.ENSP00000341551	0	0	0	0	0.056	0	0	0.511	0.519
ERBB3	MTOR	9606.ENSP00000267101	9606.ENSP00000354558	0	0	0	0	0.044	0	0	0.522	0.523
ERBB3	NF1	9606.ENSP00000267101	9606.ENSP00000351015	0	0	0	0	0	0	0	0.559	0.559
ERBB3	NTRK1	9606.ENSP00000267101	9606.ENSP00000431418	0	0	0	0.598	0.107	0.098	0	0.529	0.587
ERBB3	FGFR2	9606.ENSP00000267101	9606.ENSP00000410294	0	0	0	0.598	0.146	0.101	0	0.556	0.630
ERBB3	ESR1	9606.ENSP00000267101	9606.ENSP00000405330	0	0	0	0	0.056	0.092	0	0.626	0.652
ERBB3	TP53	9606.ENSP00000267101	9606.ENSP00000269305	0	0	0	0	0	0.165	0	0.650	0.695
ERBB3	HRAS	9606.ENSP00000267101	9606.ENSP00000407586	0	0	0	0	0.053	0.160	0.500	0.553	0.798
ERBB3	PTEN	9606.ENSP00000267101	9606.ENSP00000361021	0	0	0	0	0	0.187	0	0.794	0.826
ERBB3	HSP90AA1	9606.ENSP00000267101	9606.ENSP00000335153	0	0	0	0	0	0.237	0.500	0.797	0.916
ERBB3	JAK1	9606.ENSP00000267101	9606.ENSP00000499900	0	0	0	0.569	0	0.091	0.900	0.472	0.947
ERBB3	JAK2	9606.ENSP00000267101	9606.ENSP00000371067	0	0	0	0.572	0	0.253	0.900	0.454	0.955
ERBB3	PIK3R1	9606.ENSP00000267101	9606.ENSP00000428056	0	0	0	0	0	0.923	0.900	0.779	0.998
ERBB3	ERBB4	9606.ENSP00000267101	9606.ENSP00000342235	0	0	0.061	0.929	0.060	0.622	0.900	0.983	0.999
ERBB4	KRAS	9606.ENSP00000342235	9606.ENSP00000256078	0	0	0	0	0.053	0.160	0.500	0.695	0.862
ERBB4	NOTCH2	9606.ENSP00000342235	9606.ENSP00000256646	0	0	0	0	0.055	0.097	0	0.378	0.423
ERBB4	KDR	9606.ENSP00000342235	9606.ENSP00000263923	0	0	0	0.560	0.057	0.139	0	0.542	0.596
ERBB4	PIK3CA	9606.ENSP00000342235	9606.ENSP00000263967	0	0	0	0	0	0	0.900	0.713	0.970
ERBB4	NCOR1	9606.ENSP00000342235	9606.ENSP00000268712	0	0	0	0	0	0.292	0.500	0.683	0.877
ERBB4	TP53	9606.ENSP00000342235	9606.ENSP00000269305	0	0	0	0	0	0.292	0	0.629	0.726
ERBB4	HSP90AA1	9606.ENSP00000342235	9606.ENSP00000335153	0	0	0	0	0	0.448	0.500	0.365	0.809
ERBB4	SMAD4	9606.ENSP00000342235	9606.ENSP00000341551	0	0	0	0	0.056	0	0	0.624	0.630
ERBB4	MTOR	9606.ENSP00000342235	9606.ENSP00000354558	0	0	0	0	0	0	0	0.430	0.430
ERBB4	LRP1B	9606.ENSP00000342235	9606.ENSP00000374135	0	0	0	0	0.185	0.051	0	0.380	0.479
ERBB4	JAK1	9606.ENSP00000342235	9606.ENSP00000499900	0	0	0	0.578	0	0.091	0	0.467	0.495
ERBB4	NF1	9606.ENSP00000342235	9606.ENSP00000351015	0	0	0	0	0	0	0	0.529	0.529
ERBB4	NTRK1	9606.ENSP00000342235	9606.ENSP00000431418	0	0	0	0.610	0.107	0.094	0	0.492	0.553
ERBB4	PTPRD	9606.ENSP00000342235	9606.ENSP00000370593	0	0	0	0	0.118	0.113	0	0.487	0.564
ERBB4	GNAS	9606.ENSP00000342235	9606.ENSP00000360141	0	0	0	0	0	0.046	0	0.570	0.572
ERBB4	FBXW7	9606.ENSP00000342235	9606.ENSP00000474725	0	0	0	0	0.059	0	0	0.583	0.590
ERBB4	NOTCH1	9606.ENSP00000342235	9606.ENSP00000498587	0	0	0	0	0	0.075	0	0.588	0.602
ERBB4	PTEN	9606.ENSP00000342235	9606.ENSP00000361021	0	0	0	0	0	0.070	0	0.786	0.793
ERBB4	HRAS	9606.ENSP00000342235	9606.ENSP00000407586	0	0	0	0	0.053	0.160	0.500	0.616	0.827
ERBB4	PIK3R1	9606.ENSP00000342235	9606.ENSP00000428056	0	0	0	0	0.060	0.194	0.900	0.398	0.948
ERBB4	ESR1	9606.ENSP00000342235	9606.ENSP00000405330	0	0	0	0	0.074	0.329	0.800	0.723	0.961
ESR1	FOXA1	9606.ENSP00000405330	9606.ENSP00000250448	0	0	0	0	0.108	0.626	0.500	0.990	0.998
ESR1	KRAS	9606.ENSP00000405330	9606.ENSP00000256078	0	0	0	0	0	0.073	0	0.756	0.764
ESR1	NOTCH2	9606.ENSP00000405330	9606.ENSP00000256646	0	0	0	0	0	0.050	0	0.591	0.594
ESR1	TBX3	9606.ENSP00000405330	9606.ENSP00000257566	0	0	0	0	0.054	0.071	0	0.589	0.607
ESR1	KMT2C	9606.ENSP00000405330	9606.ENSP00000262189	0	0	0	0	0	0.074	0	0.437	0.456
ESR1	KDR	9606.ENSP00000405330	9606.ENSP00000263923	0	0	0	0	0	0.045	0	0.687	0.688
ESR1	PIK3CA	9606.ENSP00000405330	9606.ENSP00000263967	0	0	0	0	0	0.510	0.400	0.817	0.941
ESR1	RB1	9606.ENSP00000405330	9606.ENSP00000267163	0	0	0	0	0.042	0.053	0	0.577	0.583
ESR1	NCOR1	9606.ENSP00000405330	9606.ENSP00000268712	0	0	0	0	0	0.799	0.900	0.987	0.999
ESR1	TP53	9606.ENSP00000405330	9606.ENSP00000269305	0	0	0	0	0	0.735	0	0.974	0.992
ESR1	TSC1	9606.ENSP00000405330	9606.ENSP00000298552	0	0	0	0	0.054	0.379	0	0.252	0.522
ESR1	RUNX1	9606.ENSP00000405330	9606.ENSP00000300305	0	0	0	0	0.063	0.071	0.500	0.669	0.837
ESR1	KMT2D	9606.ENSP00000405330	9606.ENSP00000301067	0	0	0	0	0	0.634	0	0.535	0.822
ESR1	HSP90AA1	9606.ENSP00000405330	9606.ENSP00000335153	0	0	0	0	0.054	0.889	0.500	0.988	0.999
ESR1	MEN1	9606.ENSP00000405330	9606.ENSP00000337088	0	0	0	0	0	0.304	0	0.894	0.923
ESR1	SMAD4	9606.ENSP00000405330	9606.ENSP00000341551	0	0	0	0	0	0.045	0	0.832	0.833
ESR1	NF1	9606.ENSP00000405330	9606.ENSP00000351015	0	0	0	0	0.059	0	0	0.681	0.687
ESR1	MTOR	9606.ENSP00000405330	9606.ENSP00000354558	0	0	0	0	0	0.292	0	0.655	0.745
ESR1	MED23	9606.ENSP00000405330	9606.ENSP00000357047	0	0	0	0	0.043	0.357	0	0.193	0.460
ESR1	PTEN	9606.ENSP00000405330	9606.ENSP00000361021	0	0	0	0	0	0.295	0	0.737	0.807
ESR1	KLF4	9606.ENSP00000405330	9606.ENSP00000363804	0	0	0	0	0	0.126	0	0.439	0.489
ESR1	KDM6A	9606.ENSP00000405330	9606.ENSP00000367203	0	0	0	0	0.045	0.127	0	0.545	0.587
ESR1	GATA3	9606.ENSP00000405330	9606.ENSP00000368632	0	0	0	0	0.102	0.608	0.500	0.910	0.982
ESR1	JAK2	9606.ENSP00000405330	9606.ENSP00000371067	0	0	0	0	0.060	0.071	0	0.513	0.538
ESR1	FAT4	9606.ENSP00000405330	9606.ENSP00000377862	0	0	0	0	0	0	0	0.429	0.429
ESR1	SMARCD1	9606.ENSP00000405330	9606.ENSP00000378414	0	0	0	0	0	0.306	0	0.183	0.408
ESR1	MAP3K1	9606.ENSP00000405330	9606.ENSP00000382423	0	0	0	0	0.057	0.294	0	0.506	0.643
ESR1	NCOR2	9606.ENSP00000405330	9606.ENSP00000384018	0	0	0	0	0.044	0.770	0.500	0.944	0.993
ESR1	FBXW7	9606.ENSP00000405330	9606.ENSP00000474725	0	0	0	0	0	0.068	0	0.396	0.413
ESR1	LATS1	9606.ENSP00000405330	9606.ENSP00000437550	0	0	0	0	0	0.292	0	0.269	0.460
ESR1	ZFHX3	9606.ENSP00000405330	9606.ENSP00000493252	0	0	0	0	0.048	0.046	0	0.492	0.498
ESR1	TBL1XR1	9606.ENSP00000405330	9606.ENSP00000405574	0	0	0	0	0	0.187	0	0.490	0.568
ESR1	NOTCH1	9606.ENSP00000405330	9606.ENSP00000498587	0	0	0	0	0	0.050	0	0.638	0.642
ESR1	HRAS	9606.ENSP00000405330	9606.ENSP00000407586	0	0	0	0	0	0.073	0	0.705	0.715
ESR1	NTRK1	9606.ENSP00000405330	9606.ENSP00000431418	0	0	0	0	0	0.071	0	0.711	0.720
ESR1	FGFR2	9606.ENSP00000405330	9606.ENSP00000410294	0	0	0	0	0.043	0.045	0	0.773	0.774
ESR1	PIK3R1	9606.ENSP00000405330	9606.ENSP00000428056	0	0	0	0	0	0.708	0.400	0.971	0.994
ETV1	FOXA1	9606.ENSP00000405327	9606.ENSP00000250448	0	0	0	0	0.042	0	0	0.575	0.576
ETV1	TP53	9606.ENSP00000405327	9606.ENSP00000269305	0	0	0	0	0.055	0.161	0	0.627	0.678
ETV1	RUNX1	9606.ENSP00000405327	9606.ENSP00000300305	0	0	0	0	0.057	0.236	0	0.307	0.457
ETV1	PTEN	9606.ENSP00000405327	9606.ENSP00000361021	0	0	0	0	0.054	0	0	0.452	0.460
ETV1	FOXP1	9606.ENSP00000405327	9606.ENSP00000484803	0	0	0	0	0.055	0.046	0	0.444	0.455
ETV1	ZFHX3	9606.ENSP00000405327	9606.ENSP00000493252	0	0	0	0	0.111	0	0	0.498	0.535
FAT1	KRAS	9606.ENSP00000406229	9606.ENSP00000256078	0	0	0	0	0.043	0.045	0	0.666	0.668
FAT1	KMT2C	9606.ENSP00000406229	9606.ENSP00000262189	0	0	0	0	0.055	0	0	0.581	0.587
FAT1	PIK3CA	9606.ENSP00000406229	9606.ENSP00000263967	0	0	0	0	0	0	0	0.653	0.653
FAT1	TP53	9606.ENSP00000406229	9606.ENSP00000269305	0	0	0	0	0	0	0	0.698	0.698
FAT1	KMT2D	9606.ENSP00000406229	9606.ENSP00000301067	0	0	0	0	0.055	0	0	0.647	0.652
FAT1	NF1	9606.ENSP00000406229	9606.ENSP00000351015	0	0	0	0	0.049	0	0	0.433	0.437
FAT1	PTEN	9606.ENSP00000406229	9606.ENSP00000361021	0	0	0	0	0.055	0	0	0.478	0.485
FAT1	PTPRD	9606.ENSP00000406229	9606.ENSP00000370593	0	0	0	0	0.116	0	0	0.354	0.404
FAT1	FAT4	9606.ENSP00000406229	9606.ENSP00000377862	0	0	0	0.650	0.139	0.134	0	0.617	0.690
FAT1	LATS1	9606.ENSP00000406229	9606.ENSP00000437550	0	0	0	0	0	0.180	0	0.409	0.494
FAT1	HRAS	9606.ENSP00000406229	9606.ENSP00000407586	0	0	0	0	0	0.045	0	0.506	0.508
FAT1	FBXW7	9606.ENSP00000406229	9606.ENSP00000474725	0	0	0	0	0	0	0	0.541	0.541
FAT3	KMT2C	9606.ENSP00000432586	9606.ENSP00000262189	0	0	0	0	0.052	0	0	0.447	0.454
FAT3	PIK3CA	9606.ENSP00000432586	9606.ENSP00000263967	0	0	0	0	0	0	0	0.417	0.416
FAT3	TP53	9606.ENSP00000432586	9606.ENSP00000269305	0	0	0	0	0	0	0	0.445	0.445
FAT3	KMT2D	9606.ENSP00000432586	9606.ENSP00000301067	0	0	0	0	0.052	0	0	0.459	0.465
FAT3	NF1	9606.ENSP00000432586	9606.ENSP00000351015	0	0	0	0	0.042	0	0	0.445	0.445
FAT3	FAT4	9606.ENSP00000432586	9606.ENSP00000377862	0	0	0	0.660	0.088	0.098	0	0.344	0.414
FAT4	KRAS	9606.ENSP00000377862	9606.ENSP00000256078	0	0	0	0	0	0.047	0	0.423	0.426
FAT4	KMT2C	9606.ENSP00000377862	9606.ENSP00000262189	0	0	0	0	0.055	0	0	0.530	0.536
FAT4	PIK3CA	9606.ENSP00000377862	9606.ENSP00000263967	0	0	0	0	0.048	0	0	0.506	0.510
FAT4	TP53	9606.ENSP00000377862	9606.ENSP00000269305	0	0	0	0	0	0	0	0.658	0.658
FAT4	KMT2D	9606.ENSP00000377862	9606.ENSP00000301067	0	0	0	0	0.055	0	0	0.490	0.498
FAT4	LATS1	9606.ENSP00000377862	9606.ENSP00000437550	0	0	0	0	0.049	0	0	0.437	0.441
FBXW7	KRAS	9606.ENSP00000474725	9606.ENSP00000256078	0	0	0	0	0.081	0.153	0	0.726	0.768
FBXW7	NOTCH2	9606.ENSP00000474725	9606.ENSP00000256646	0	0	0	0	0	0.325	0	0.482	0.636
FBXW7	KMT2C	9606.ENSP00000474725	9606.ENSP00000262189	0	0	0	0	0.147	0	0	0.478	0.535
FBXW7	KDR	9606.ENSP00000474725	9606.ENSP00000263923	0	0	0	0	0.049	0.064	0	0.436	0.454
FBXW7	PIK3CA	9606.ENSP00000474725	9606.ENSP00000263967	0	0	0	0	0.121	0	0	0.844	0.857
FBXW7	MECOM	9606.ENSP00000474725	9606.ENSP00000264674	0	0	0	0	0	0.316	0	0.164	0.404
FBXW7	TP53	9606.ENSP00000474725	9606.ENSP00000269305	0	0	0	0	0	0.620	0.400	0.842	0.960
FBXW7	KAT6B	9606.ENSP00000474725	9606.ENSP00000287239	0	0	0	0	0.062	0	0	0.437	0.449
FBXW7	RUNX1	9606.ENSP00000474725	9606.ENSP00000300305	0	0	0	0	0	0	0	0.621	0.621
FBXW7	KMT2D	9606.ENSP00000474725	9606.ENSP00000301067	0	0	0	0	0.049	0.292	0	0.507	0.639
FBXW7	SF3B1	9606.ENSP00000474725	9606.ENSP00000335321	0	0	0	0	0.056	0.292	0	0.184	0.406
FBXW7	SMAD4	9606.ENSP00000474725	9606.ENSP00000341551	0	0	0	0	0.049	0	0	0.674	0.677
FBXW7	NF1	9606.ENSP00000474725	9606.ENSP00000351015	0	0	0	0	0.082	0	0	0.571	0.589
FBXW7	MAX	9606.ENSP00000474725	9606.ENSP00000351490	0	0	0	0	0.049	0.339	0	0.213	0.462
FBXW7	MTOR	9606.ENSP00000474725	9606.ENSP00000354558	0	0	0	0	0.049	0.835	0	0.540	0.921
FBXW7	GNAS	9606.ENSP00000474725	9606.ENSP00000360141	0	0	0	0	0	0	0	0.623	0.623
FBXW7	PTEN	9606.ENSP00000474725	9606.ENSP00000361021	0	0	0	0	0.112	0.296	0	0.830	0.884
FBXW7	KDM6A	9606.ENSP00000474725	9606.ENSP00000367203	0	0	0	0	0.085	0.332	0	0.430	0.621
FBXW7	GATA3	9606.ENSP00000474725	9606.ENSP00000368632	0	0	0	0	0	0.331	0	0.315	0.522
FBXW7	JAK2	9606.ENSP00000474725	9606.ENSP00000371067	0	0	0	0	0.074	0.091	0	0.485	0.529
FBXW7	LRP1B	9606.ENSP00000474725	9606.ENSP00000374135	0	0	0	0	0.044	0	0	0.419	0.421
FBXW7	HRAS	9606.ENSP00000474725	9606.ENSP00000407586	0	0	0	0	0.055	0.153	0	0.626	0.674
FBXW7	FGFR2	9606.ENSP00000474725	9606.ENSP00000410294	0	0	0	0	0	0.053	0	0.602	0.606
FBXW7	PIK3R1	9606.ENSP00000474725	9606.ENSP00000428056	0	0	0	0	0.121	0	0	0.513	0.554
FBXW7	JAK1	9606.ENSP00000474725	9606.ENSP00000499900	0	0	0	0	0.079	0.328	0	0.376	0.581
FBXW7	NOTCH1	9606.ENSP00000474725	9606.ENSP00000498587	0	0	0	0	0	0.925	0.500	0.884	0.995
FGFR2	KRAS	9606.ENSP00000410294	9606.ENSP00000256078	0	0	0	0	0	0.099	0.900	0.725	0.973
FGFR2	KDR	9606.ENSP00000410294	9606.ENSP00000263923	0	0	0	0.746	0.066	0.091	0	0.471	0.511
FGFR2	PIK3CA	9606.ENSP00000410294	9606.ENSP00000263967	0	0	0	0	0	0.087	0.650	0.737	0.908
FGFR2	TP53	9606.ENSP00000410294	9606.ENSP00000269305	0	0	0	0	0.046	0	0	0.661	0.662
FGFR2	SMAD4	9606.ENSP00000410294	9606.ENSP00000341551	0	0	0	0	0	0.046	0	0.603	0.605
FGFR2	NF1	9606.ENSP00000410294	9606.ENSP00000351015	0	0	0	0	0.044	0	0	0.493	0.494
FGFR2	GNAS	9606.ENSP00000410294	9606.ENSP00000360141	0	0	0	0	0.060	0	0	0.594	0.602
FGFR2	PTEN	9606.ENSP00000410294	9606.ENSP00000361021	0	0	0	0	0	0.063	0	0.658	0.665
FGFR2	SPEN	9606.ENSP00000410294	9606.ENSP00000364912	0	0	0	0	0	0	0	0.473	0.473
FGFR2	JAK2	9606.ENSP00000410294	9606.ENSP00000371067	0	0	0	0.609	0	0.074	0.900	0.215	0.921
FGFR2	MAP3K1	9606.ENSP00000410294	9606.ENSP00000382423	0	0	0	0.557	0.041	0.239	0	0.293	0.439
FGFR2	HRAS	9606.ENSP00000410294	9606.ENSP00000407586	0	0	0	0	0	0.099	0.900	0.607	0.961
FGFR2	NOTCH1	9606.ENSP00000410294	9606.ENSP00000498587	0	0	0	0	0	0.045	0	0.723	0.724
FGFR2	JAK1	9606.ENSP00000410294	9606.ENSP00000499900	0	0	0	0.605	0	0.074	0.900	0.145	0.913
FGFR2	PIK3R1	9606.ENSP00000410294	9606.ENSP00000428056	0	0	0	0	0.042	0.416	0.650	0.659	0.924
FOXA1	NCOR1	9606.ENSP00000250448	9606.ENSP00000268712	0	0	0	0	0	0	0	0.414	0.414
FOXA1	KLF4	9606.ENSP00000250448	9606.ENSP00000363804	0	0	0	0	0.059	0.045	0	0.481	0.493
FOXA1	HRAS	9606.ENSP00000250448	9606.ENSP00000407586	0	0	0	0	0	0	0	0.508	0.508
FOXA1	KDM6A	9606.ENSP00000250448	9606.ENSP00000367203	0	0	0	0	0.042	0.292	0	0.369	0.534
FOXA1	SMAD4	9606.ENSP00000250448	9606.ENSP00000341551	0	0	0	0	0	0	0	0.564	0.564
FOXA1	PTEN	9606.ENSP00000250448	9606.ENSP00000361021	0	0	0	0	0.042	0	0	0.571	0.571
FOXA1	TBX3	9606.ENSP00000250448	9606.ENSP00000257566	0	0	0	0	0.127	0.077	0	0.519	0.578
FOXA1	KRAS	9606.ENSP00000250448	9606.ENSP00000256078	0	0	0	0	0	0	0	0.592	0.592
FOXA1	HSP90AA1	9606.ENSP00000250448	9606.ENSP00000335153	0	0	0	0	0.042	0	0.500	0.220	0.593
FOXA1	RUNX1	9606.ENSP00000250448	9606.ENSP00000300305	0	0	0	0	0	0	0	0.597	0.597
FOXA1	KMT2D	9606.ENSP00000250448	9606.ENSP00000301067	0	0	0	0	0	0	0	0.625	0.625
FOXA1	PIK3CA	9606.ENSP00000250448	9606.ENSP00000263967	0	0	0	0	0	0	0	0.706	0.706
FOXA1	NF1	9606.ENSP00000250448	9606.ENSP00000351015	0	0	0	0	0	0	0	0.712	0.712
FOXA1	TP53	9606.ENSP00000250448	9606.ENSP00000269305	0	0	0	0	0	0	0	0.735	0.735
FOXA1	KMT2C	9606.ENSP00000250448	9606.ENSP00000262189	0	0	0	0	0	0.292	0	0.764	0.825
FOXA1	GATA3	9606.ENSP00000250448	9606.ENSP00000368632	0	0	0	0	0.120	0.484	0.900	0.950	0.997
FOXP1	KMT2C	9606.ENSP00000484803	9606.ENSP00000262189	0	0	0	0	0.063	0	0	0.497	0.508
FOXP1	TP53	9606.ENSP00000484803	9606.ENSP00000269305	0	0	0	0	0	0.294	0	0.445	0.591
FOXP1	RUNX1	9606.ENSP00000484803	9606.ENSP00000300305	0	0	0	0	0.067	0.088	0	0.432	0.474
FOXP1	SMAD4	9606.ENSP00000484803	9606.ENSP00000341551	0	0	0	0	0.048	0.114	0.500	0.234	0.633
FOXP1	PTEN	9606.ENSP00000484803	9606.ENSP00000361021	0	0	0	0	0.091	0	0	0.451	0.480
FOXP1	KLF4	9606.ENSP00000484803	9606.ENSP00000363804	0	0	0	0	0.044	0.056	0.800	0.318	0.860
FOXP1	GATA3	9606.ENSP00000484803	9606.ENSP00000368632	0	0	0	0	0.054	0.071	0	0.609	0.626
FOXP1	NCOR2	9606.ENSP00000484803	9606.ENSP00000384018	0	0	0	0	0.047	0.292	0	0.737	0.807
FUBP1	TP53	9606.ENSP00000359804	9606.ENSP00000269305	0	0	0	0	0.042	0.292	0	0.688	0.769
FUBP1	SF3B1	9606.ENSP00000359804	9606.ENSP00000335321	0	0	0	0	0.658	0	0	0.222	0.723
FUBP1	NF1	9606.ENSP00000359804	9606.ENSP00000351015	0	0	0	0	0.082	0	0	0.448	0.471
FUBP1	NOTCH1	9606.ENSP00000359804	9606.ENSP00000498587	0	0	0	0	0.067	0	0	0.405	0.421
FUBP1	PTEN	9606.ENSP00000359804	9606.ENSP00000361021	0	0	0	0	0.070	0.229	0	0.419	0.547
GATA3	KRAS	9606.ENSP00000368632	9606.ENSP00000256078	0	0	0	0	0.101	0.085	0	0.429	0.489
GATA3	NOTCH2	9606.ENSP00000368632	9606.ENSP00000256646	0	0	0	0	0	0.093	0	0.410	0.442
GATA3	TBX3	9606.ENSP00000368632	9606.ENSP00000257566	0	0	0	0	0.078	0.068	0	0.663	0.685
GATA3	KMT2C	9606.ENSP00000368632	9606.ENSP00000262189	0	0	0	0	0.055	0.045	0	0.514	0.523
GATA3	PIK3CA	9606.ENSP00000368632	9606.ENSP00000263967	0	0	0	0	0	0	0	0.583	0.583
GATA3	NCOR1	9606.ENSP00000368632	9606.ENSP00000268712	0	0	0	0	0.057	0.065	0	0.388	0.413
GATA3	TP53	9606.ENSP00000368632	9606.ENSP00000269305	0	0	0	0	0.098	0.253	0	0.623	0.724
GATA3	RUNX1	9606.ENSP00000368632	9606.ENSP00000300305	0	0	0	0	0.056	0.125	0.500	0.976	0.989
GATA3	PLAG1	9606.ENSP00000368632	9606.ENSP00000325546	0	0	0	0	0.048	0.091	0	0.416	0.451
GATA3	HSP90AA1	9606.ENSP00000368632	9606.ENSP00000335153	0	0	0	0	0.068	0.130	0.500	0.259	0.659
GATA3	SMAD4	9606.ENSP00000368632	9606.ENSP00000341551	0	0	0	0	0.055	0.071	0	0.394	0.422
GATA3	NF1	9606.ENSP00000368632	9606.ENSP00000351015	0	0	0	0	0	0.076	0	0.450	0.470
GATA3	MTOR	9606.ENSP00000368632	9606.ENSP00000354558	0	0	0	0	0	0.126	0	0.391	0.445
GATA3	PTEN	9606.ENSP00000368632	9606.ENSP00000361021	0	0	0	0	0.074	0	0	0.510	0.526
GATA3	KLF4	9606.ENSP00000368632	9606.ENSP00000363804	0	0	0	0	0.042	0.091	0	0.482	0.509
GATA3	KDM6A	9606.ENSP00000368632	9606.ENSP00000367203	0	0	0	0	0.074	0.106	0	0.626	0.663
GATA3	MAP2K4	9606.ENSP00000368632	9606.ENSP00000410402	0	0	0	0	0.086	0	0	0.381	0.410
GATA3	PIK3R1	9606.ENSP00000368632	9606.ENSP00000428056	0	0	0	0	0.079	0	0	0.464	0.485
GATA3	JAK1	9606.ENSP00000368632	9606.ENSP00000499900	0	0	0	0	0.083	0.093	0	0.444	0.498
GATA3	NCOR2	9606.ENSP00000368632	9606.ENSP00000384018	0	0	0	0	0.057	0.071	0	0.534	0.556
GATA3	JAK2	9606.ENSP00000368632	9606.ENSP00000371067	0	0	0	0	0.056	0.093	0	0.543	0.574
GATA3	NOTCH1	9606.ENSP00000368632	9606.ENSP00000498587	0	0	0	0	0	0.093	0	0.583	0.606
GATA3	MAP3K1	9606.ENSP00000368632	9606.ENSP00000382423	0	0	0	0	0.065	0.051	0	0.602	0.616
GNAS	KRAS	9606.ENSP00000360141	9606.ENSP00000256078	0	0	0	0	0.044	0.142	0	0.767	0.792
GNAS	KMT2C	9606.ENSP00000360141	9606.ENSP00000262189	0	0	0	0	0.043	0	0	0.447	0.448
GNAS	KDR	9606.ENSP00000360141	9606.ENSP00000263923	0	0	0	0	0.069	0	0	0.446	0.462
